state_code,state_name,electricity_maps_zone_id,month,avg_electricity_cost_cents_per_kwh,pct_solar_state,pct_wind_state,pct_hydro_state,pct_fossil_state,carbon_g_per_kwh_zone,renewable_pct_zone,carbon_free_pct_zone,total_kw_usage
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-11T19:00:00Z,,,,,,304.08564808984335,32.863425989300715,57.37268519786014,146103200.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-11T20:00:00Z,,,,,,319.323765783668,30.825487950691638,54.892078072110664,148443790.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-11T21:00:00Z,,,,,,334.52616473177767,28.898211169113456,52.42150580466697,150524570.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-11T22:00:00Z,,,,,,360.52735619746113,24.870807458394097,48.8905752101555,152224190.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-11T23:00:00Z,,,,,,388.8702978500742,21.337155631657076,44.933715563165705,153806240.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T00:00:00Z,,,,,,407.7315439316136,18.73154393161358,42.46340685388636,154549980.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T01:00:00Z,,,,,,402.38395903857315,19.78128554500203,43.93155100428591,153115760.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T02:00:00Z,,,,,,395.5484124132345,20.290362363654168,44.40323123140739,147972070.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T03:00:00Z,,,,,,382.0,21.292608330669772,46.35262673555621,142353500.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T04:00:00Z,,,,,,375.83007208539243,21.219829616345177,46.81996068069504,137688090.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T05:00:00Z,,,,,,372.0994254862983,21.08323160919082,47.25317774093599,134129090.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T06:00:00Z,,,,,,366.8841045517065,21.414962595632915,48.2186940062752,131951170.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T07:00:00Z,,,,,,364.06387726413334,21.303138077850022,48.6453742452889,131154490.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T08:00:00Z,,,,,,362.77683226079165,21.22316773920833,48.6216793301358,131059400.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T09:00:00Z,,,,,,362.12373634984385,21.671947950184553,48.59136860005679,131652340.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T10:00:00Z,,,,,,361.5842910721617,21.516233269673453,49.10052434183516,132600520.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T11:00:00Z,,,,,,356.2171717694856,23.120823520219997,50.113830585661596,135159280.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T12:00:00Z,,,,,,332.5673029640843,27.638472886197658,54.10288792514098,138814540.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T13:00:00Z,,,,,,304.0814246425461,32.721952695172796,58.606754675437784,140457970.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T14:00:00Z,,,,,,289.4406853534831,35.47751592012704,60.672805094440655,141652450.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T15:00:00Z,,,,,,279.663533787268,37.20375945527837,62.80093986381959,141816290.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T16:00:00Z,,,,,,280.52240174716604,37.30346433711192,62.354888403564985,143523850.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T17:00:00Z,,,,,,281.88263315858956,37.91329582349601,61.897964491042785,145042840.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T18:00:00Z,,,,,,288.96348107011744,36.872937375723446,60.36368203820075,146311790.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T19:00:00Z,,,,,,298.0107513930616,35.88172199787285,58.83871008640161,148283110.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T20:00:00Z,,,,,,312.99704959827744,33.4244688862051,56.36919747413752,150657450.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T21:00:00Z,,,,,,341.27139617576626,29.321171365325696,52.345720764846746,154910510.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T22:00:00Z,,,,,,365.13485888540214,26.325705572989197,48.39885583594838,158349670.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-12T23:00:00Z,,,,,,381.381393633091,23.748826342909947,46.381393633091044,160781630.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T00:00:00Z,,,,,,392.5420509610514,22.701031740023424,44.83179615579441,162473100.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T01:00:00Z,,,,,,401.49141188744926,21.882428720474117,43.9273445553499,160372840.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T02:00:00Z,,,,,,400.3987534792566,21.39875347925658,44.46659741551426,153951710.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T03:00:00Z,,,,,,392.96246536269035,20.899225993595095,45.46838031545237,147218420.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T04:00:00Z,,,,,,376.3950014999816,21.76501049987116,47.395001499981596,141801740.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T05:00:00Z,,,,,,366.46010869532915,21.66228260191211,47.840434781316596,137961770.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T06:00:00Z,,,,,,363.0809764572033,21.64974719936552,48.37853531419508,135569280.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T07:00:00Z,,,,,,362.54257074264126,21.606014404532992,48.37228777207614,134470170.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T08:00:00Z,,,,,,366.18354179467417,20.64104201411563,47.90958336990691,134773990.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T09:00:00Z,,,,,,376.00335323054804,20.18456173408475,46.45469787411582,138153340.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T10:00:00Z,,,,,,391.9691126874216,19.155372517198135,44.0,146257140.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T11:00:00Z,,,,,,410.5856922086893,18.312812587734626,42.098169630323625,154478630.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T12:00:00Z,,,,,,412.672318353687,19.990090194927163,42.63906631047441,158461240.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T13:00:00Z,,,,,,384.9237143792382,24.282476252825496,46.455154765801595,161608700.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T14:00:00Z,,,,,,382.04828390673674,24.764583018842032,46.91348035515789,163955250.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T15:00:00Z,,,,,,378.0791644317693,25.84774147250327,47.46163185132372,165798070.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T16:00:00Z,,,,,,376.0897187101705,26.32863061664256,47.925403401849174,168122680.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T17:00:00Z,,,,,,381.7752788683978,26.325836605193295,47.38763943419888,170491710.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T18:00:00Z,,,,,,379.24563219139185,26.80957309092072,47.39098522488222,172633480.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T19:00:00Z,,,,,,382.67096632321415,26.31613470714348,46.86322694142869,173850320.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T20:00:00Z,,,,,,388.59739732906723,25.883150249240842,46.402602670932765,174973330.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T21:00:00Z,,,,,,396.5341301525573,24.919787406526158,44.93173969488543,177617870.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T22:00:00Z,,,,,,406.46556555759247,22.914614479071776,42.93113111518492,178779140.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-13T23:00:00Z,,,,,,419.31283349145235,21.296124644232147,41.38268744070536,179506100.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T00:00:00Z,,,,,,438.45925847640507,18.888877146075643,38.45925847640504,179684370.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T01:00:00Z,,,,,,442.6279288738411,17.941893310761653,39.0,176587070.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T02:00:00Z,,,,,,432.53332432141184,18.999990344369838,40.0,167777760.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T03:00:00Z,,,,,,421.98963665389664,18.55796603607977,41.063147709131464,157156770.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T04:00:00Z,,,,,,413.73089393840746,18.046747835145517,42.0604336219806,148982300.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T05:00:00Z,,,,,,404.600465675924,18.000166312829993,43.06664449162267,144186110.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T06:00:00Z,,,,,,400.01294597765303,18.46618573556775,43.538129590316586,141259320.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T07:00:00Z,,,,,,401.2120668537077,17.994714545613057,43.616604335627756,139021160.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T08:00:00Z,,,,,,409.4393753550102,16.059892639142383,42.70004880038983,138728400.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T09:00:00Z,,,,,,421.91069930705453,15.102804196621298,40.72066433521039,141725440.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T10:00:00Z,,,,,,433.09355487261814,15.060524923169542,39.29298338455364,148300560.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T11:00:00Z,,,,,,446.8368180115824,14.54811685879749,38.72594157060126,155906790.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T12:00:00Z,,,,,,443.4501365972431,16.09031685634609,38.72760174647439,160380250.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T13:00:00Z,,,,,,417.3982289593642,20.340447218561724,42.54711091295988,164117070.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T14:00:00Z,,,,,,407.4409722028176,21.45092592075136,43.63726851981216,166412190.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T15:00:00Z,,,,,,403.44768775206006,23.015940780563117,44.176021534340684,169210660.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T16:00:00Z,,,,,,400.439907545385,23.495487562135093,44.62612810946623,172404590.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T17:00:00Z,,,,,,394.4128863662791,24.488870130517334,45.627782467370665,176383470.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T18:00:00Z,,,,,,392.48424744188253,25.462465984502014,45.634383503874496,180263420.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T19:00:00Z,,,,,,394.96208477998664,24.990521194996656,45.092632510000605,183086370.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T20:00:00Z,,,,,,397.07196706711983,25.03505752349103,44.65498082550299,187071400.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T21:00:00Z,,,,,,403.64460908771065,24.32230454385534,43.0,191202610.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T22:00:00Z,,,,,,415.0,21.634351215610817,40.88458016208144,192752480.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-14T23:00:00Z,,,,,,433.557793727368,19.633094089480352,38.44220627263202,192509300.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T00:00:00Z,,,,,,458.18181330469565,15.74025521150309,35.0,190127010.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T01:00:00Z,,,,,,463.26956594800373,15.358034407654111,35.10699426539098,186145210.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T02:00:00Z,,,,,,452.3653891239232,16.309367292822827,37.54933090765551,176929240.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T03:00:00Z,,,,,,445.13040980873444,15.465831373924123,38.63354215651897,165007220.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T04:00:00Z,,,,,,443.876704023601,15.500524314954157,39.08324594750764,156413620.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T05:00:00Z,,,,,,436.0964741410059,15.456699667486163,40.09055005541897,149795270.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T06:00:00Z,,,,,,434.0913270045976,14.975114926264341,40.19086729954024,144982090.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T07:00:00Z,,,,,,441.35634527371155,13.075126918989357,39.28324872067376,142063060.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T08:00:00Z,,,,,,449.0691548773377,12.59574550032244,38.30319087475817,141762380.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T09:00:00Z,,,,,,462.5121583906779,11.54995592137779,36.78127754913888,144888830.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T10:00:00Z,,,,,,474.55876181113865,10.514924530601679,35.36380660204874,151285160.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T11:00:00Z,,,,,,474.134858493846,12.449011248816548,35.66529662535503,158910050.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T12:00:00Z,,,,,,466.4357995426618,14.110282147926478,36.889717852073524,164053660.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T13:00:00Z,,,,,,448.0769103283529,16.655343661949576,38.90209906105883,167077560.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T14:00:00Z,,,,,,435.86824806439506,19.199236887298383,40.92106835778227,170181940.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T15:00:00Z,,,,,,435.4193996367418,19.488485662391682,41.25575716880416,173826760.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T16:00:00Z,,,,,,428.84499053984456,20.932098297172022,41.68930056760932,176381880.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T17:00:00Z,,,,,,433.9523458355311,20.337466485985022,40.69876005420449,180390950.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T18:00:00Z,,,,,,435.6333911478402,20.30082710922932,40.13983457815414,184549990.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T19:00:00Z,,,,,,433.90110275474376,20.257457929926783,40.14850841401464,187577520.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T20:00:00Z,,,,,,436.20872626389104,19.60436313194551,39.0,190765260.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T21:00:00Z,,,,,,446.0596949525094,18.15276173677024,37.58472382632298,193116160.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T22:00:00Z,,,,,,463.59936844173836,15.756274607636742,34.58263615470703,193166660.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-15T23:00:00Z,,,,,,479.2327529134545,13.348883038459874,32.744168860577545,192058090.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T00:00:00Z,,,,,,496.7691351451091,10.944339276931144,30.896900516477753,189628690.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T01:00:00Z,,,,,,491.70435596092995,12.129685858700858,31.44437696955897,186209200.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T02:00:00Z,,,,,,485.7599837984498,11.589675851462886,32.410324148537114,176970720.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T03:00:00Z,,,,,,479.36715229683216,12.061552863410778,34.37581183136219,165117420.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T04:00:00Z,,,,,,466.891737754833,11.949587115144013,35.8057849360311,155451330.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T05:00:00Z,,,,,,459.6359044433971,11.366541712032316,36.38007497278061,149737010.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T06:00:00Z,,,,,,450.54616784716853,11.497926075830922,37.37655544312681,145000480.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T07:00:00Z,,,,,,447.9397062064752,10.352673855722767,36.823663072138615,142239350.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T08:00:00Z,,,,,,436.99942022860023,12.230590839569306,38.69235229010767,140917610.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T09:00:00Z,,,,,,435.44749221767574,12.670434970744608,38.69143808367432,143790590.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T10:00:00Z,,,,,,439.87215008077914,13.266646534170926,38.122225577638176,150502950.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T11:00:00Z,,,,,,443.7460146035975,14.46000286345049,38.215998854619805,157781670.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T12:00:00Z,,,,,,426.92141789026704,17.545576874954545,40.78401445315341,163485430.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T13:00:00Z,,,,,,406.3488457395276,20.782948579842518,43.13037298548318,167884550.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T14:00:00Z,,,,,,396.7256939221077,22.721257396843622,44.570794782105125,172369130.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T15:00:00Z,,,,,,387.42892935184403,24.43394027766011,45.85785870368802,175991430.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T16:00:00Z,,,,,,384.03581435136635,25.69126220269307,46.56375406756435,179428630.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T17:00:00Z,,,,,,387.3085243419193,25.481878734097695,45.392751493639075,183504840.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T18:00:00Z,,,,,,379.5532039566164,26.754605149963705,46.66524594128699,186974910.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T19:00:00Z,,,,,,376.7152709434978,27.70968310894853,46.64376148688843,189536750.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T20:00:00Z,,,,,,379.37461116915574,27.41852605340582,46.78833672403262,191892570.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T21:00:00Z,,,,,,394.00098159461294,25.37163646762189,44.348654587048756,194642470.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T22:00:00Z,,,,,,413.75876600482025,21.855539872891143,41.795231374096204,194255540.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-16T23:00:00Z,,,,,,437.58221666098257,18.056996571803865,37.968367158033004,193434090.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T00:00:00Z,,,,,,467.99183130780506,13.875814153588472,33.718953538397116,188998430.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T01:00:00Z,,,,,,474.77954446726886,12.960607376974828,33.30511388318278,184874970.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T02:00:00Z,,,,,,476.3156616246949,11.923549579795086,33.76078879551002,175149070.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T03:00:00Z,,,,,,469.0885898098085,11.904420820821704,34.67132624624651,163328040.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T04:00:00Z,,,,,,447.7477497757644,12.798422029161959,37.67229691704417,154413500.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T05:00:00Z,,,,,,432.9222307460928,14.261970951997027,39.12320855060779,149371370.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T06:00:00Z,,,,,,419.05456923460446,14.804244188057497,40.67388477856114,145133060.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T07:00:00Z,,,,,,410.72757947803495,15.245313440103923,41.672690462635806,142105300.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T08:00:00Z,,,,,,411.8832555879185,15.224713874574507,41.111869440087894,141262350.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T09:00:00Z,,,,,,415.50614103509093,14.688229366505771,41.11740023189752,143089070.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T10:00:00Z,,,,,,421.5853440975927,14.707327951203629,40.08869525720115,148430710.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T11:00:00Z,,,,,,427.8855059021418,15.89087888109305,39.66726366432791,155500330.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T12:00:00Z,,,,,,398.6753226049573,21.385810373070655,44.12860345769022,160082010.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T13:00:00Z,,,,,,367.1549850105405,26.13619962293266,48.89992783409037,163137970.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T14:00:00Z,,,,,,361.4416721470326,27.5564565522144,49.33374917794511,167370210.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T15:00:00Z,,,,,,357.9677942476153,28.01073525079491,50.33810455590885,170743100.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T16:00:00Z,,,,,,354.34336611709864,29.06986725412606,50.36438544627825,174446100.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T17:00:00Z,,,,,,351.6949849525835,29.768338349138826,50.486807645474514,178522340.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T18:00:00Z,,,,,,354.5261431374498,29.358995210469732,50.05351986496642,181454120.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T19:00:00Z,,,,,,356.24660144084237,29.411723957402078,49.58541865043889,184171430.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T20:00:00Z,,,,,,363.72562389890805,29.268398147689652,48.53081834197701,187206210.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T21:00:00Z,,,,,,369.7326957855752,28.37127782769721,47.6435614192728,188603910.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T22:00:00Z,,,,,,386.30333244212727,25.366737948927277,45.082482402236366,187461320.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-17T23:00:00Z,,,,,,400.7328237108556,23.265649128582417,43.08854970952747,183962320.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T00:00:00Z,,,,,,418.26228050044307,19.76258325845263,40.55003027580096,180309020.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T01:00:00Z,,,,,,415.0899436934133,19.86702064574846,41.036508445988005,176307970.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T02:00:00Z,,,,,,409.90647576838285,19.910071586856436,42.091276845071164,167216450.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T03:00:00Z,,,,,,398.7684404165327,20.538796433672584,43.61551857346903,157569380.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T04:00:00Z,,,,,,396.0817419531886,20.593434955869487,44.66423516884055,149222150.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T05:00:00Z,,,,,,390.66987489093884,20.093186612741984,45.67613807597928,142912910.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T06:00:00Z,,,,,,387.2757376395234,20.426714779384284,46.0928918128699,139430910.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T07:00:00Z,,,,,,379.887952980938,20.93868756402755,47.620959844295555,136484220.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T08:00:00Z,,,,,,375.43726046764573,20.82509581294172,48.06920179807863,135208770.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T09:00:00Z,,,,,,367.8441979554821,21.347767106627437,49.142410481367136,134377890.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T10:00:00Z,,,,,,363.31916126784887,21.751220855773685,48.64320595879248,135785900.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T11:00:00Z,,,,,,359.0475435251543,22.842692790130176,50.18841728965043,138375730.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T12:00:00Z,,,,,,349.1826880244901,25.453775978335678,51.818047996232295,142686200.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T13:00:00Z,,,,,,326.7861317507834,29.02431384423328,54.27825314641665,147360490.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T14:00:00Z,,,,,,328.4136720530721,30.028100463512935,54.279113741707484,151404620.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T15:00:00Z,,,,,,336.1886264698661,29.552721736416576,53.211697919778956,153223140.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T16:00:00Z,,,,,,335.12673058792683,28.998935022814273,53.20802271498749,153195770.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T17:00:00Z,,,,,,339.203749771157,29.398125114421493,52.647400036614876,153052540.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T18:00:00Z,,,,,,339.28498099660567,29.186329718582222,53.57962550994631,153751480.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T19:00:00Z,,,,,,336.6407661061379,30.07237904266459,53.543161293652666,154408370.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T20:00:00Z,,,,,,339.6721131315351,29.53115474738595,52.94918303026973,155799530.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T21:00:00Z,,,,,,349.0281693676836,27.859358924752325,51.34374356990093,156539190.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T22:00:00Z,,,,,,357.80776522519585,26.310785191147396,49.785332196254664,156541500.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-18T23:00:00Z,,,,,,362.3586608391755,25.38106883116338,48.815067582415274,157181420.0
IL,Illinois,US-MIDA-PJM;US-MIDW-MISO,2026-04-19T00:00:00Z,,,,,,378.16760556722255,22.302112712850686,45.65774648938591,156752490.0
